 Casos notificados (suspeitos/confirmados) de Dengue por local de residência - Minas Gerais
Notificações por Reg Saúde (CIR)/Municíp Res e Semana epidemiológica notific.
Período:2007
"Reg Saúde (CIR)/Municíp Res";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Total"
".....  SANTA JULIANA";-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31071 Frutal/Iturama";2;1;6;3;7;7;13;9;19;12;11;12;16;7;25;14;23;8;13;17;9;8;1;5;2;5;2;2;1;2;2;-;1;1;1;-;1;-;1;1;1;-;1;1;1;2;3;6;6;1;6;-;298
".....  SAO FRANCISCO DE SALES";-;-;1;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
".....  UNIAO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  ITURAMA";-;-;1;-;1;-;1;1;5;4;4;3;2;2;8;10;17;4;10;12;6;3;-;2;2;3;2;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106
".....  LIMEIRA DO OESTE";-;-;1;-;-;1;3;3;2;5;2;3;1;-;6;1;-;1;1;-;1;1;-;1;-;1;-;-;1;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;39
".....  FRONTEIRA";1;-;-;-;2;1;2;-;4;2;1;2;6;1;3;3;4;3;1;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;45
".....  FRUTAL";-;-;2;1;3;4;5;5;6;1;1;-;2;1;5;-;1;-;1;-;-;1;1;-;-;1;-;-;-;-;1;-;-;-;1;-;1;-;1;-;-;-;1;1;1;2;2;3;3;-;1;-;59
".....  PIRAJUBA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  PLANURA";-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  CARNEIRINHO";1;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;9
".....  COMENDADOR GOMES";-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;-;11
".....  ITAPAGIPE";-;-;1;1;1;1;1;-;1;-;2;2;1;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;15
"31072 Uberaba";10;15;9;8;14;48;54;48;52;34;31;27;34;22;32;18;30;13;17;7;8;2;9;4;10;7;5;1;3;3;2;3;-;4;1;1;-;2;6;1;2;8;8;4;7;5;5;11;9;11;6;9;680
".....  SACRAMENTO";-;-;-;-;-;-;3;-;2;2;1;2;1;3;1;-;2;-;1;-;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;1;-;-;1;-;2;3;1;1;1;2;1;2;2;5;1;2;47
".....  UBERABA";4;7;6;4;10;30;45;43;34;26;22;22;27;15;23;12;19;13;13;4;7;1;9;3;6;7;4;1;2;1;2;3;-;4;1;-;-;2;5;1;-;4;6;1;6;3;3;6;6;5;4;7;489
".....  CAMPO FLORIDO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  DELTA";6;8;1;3;4;16;6;4;14;6;5;3;4;1;7;5;2;-;2;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;-;-;105
".....  CONCEICAO DAS ALAGOAS";-;-;-;-;-;1;-;-;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;8
".....  VERISSIMO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  CONQUISTA";-;-;2;1;-;1;-;1;1;-;2;-;1;1;1;1;3;-;-;-;1;-;-;-;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;23
"31073 Ituiutaba";-;1;1;-;-;1;8;4;5;10;12;31;14;8;11;14;11;2;5;10;8;3;-;2;4;1;2;-;-;-;1;-;1;-;-;-;2;-;2;-;-;1;-;3;1;2;8;4;7;4;2;1;207
".....  CENTRALINA";-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  SANTA VITORIA";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;5
".....  CAPINOPOLIS";-;-;-;-;-;-;2;-;-;-;-;3;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;3;1;-;-;-;15
".....  CAMPINA VERDE";-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3
".....  CANAPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;7
".....  ITUIUTABA";-;1;1;-;-;1;2;3;5;10;12;26;13;5;11;13;11;2;5;10;7;3;-;2;4;1;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;1;8;1;5;3;2;1;173
"31074 Patrocínio/Monte Carmelo";1;3;4;1;1;5;-;2;8;5;5;3;3;2;3;-;3;-;1;-;-;1;1;-;-;-;-;-;-;1;1;1;-;-;-;-;1;-;-;1;-;3;-;-;-;-;2;1;1;2;1;-;67
".....  MONTE CARMELO";-;2;1;1;-;1;-;1;5;4;3;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;25
".....  IRAI DE MINAS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  COROMANDEL";-;-;1;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;5
".....  ESTRELA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2
".....  ABADIA DOS DOURADOS";-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  PATROCINIO";1;1;2;-;-;2;-;1;3;1;2;-;1;-;3;-;3;-;1;-;-;1;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;1;1;1;-;-;31
"31075 Uberlândia/Araguari";11;19;7;7;19;35;35;16;37;37;42;48;37;26;61;31;37;31;24;17;20;13;8;10;7;13;4;7;8;6;9;3;5;4;4;5;5;11;5;9;5;9;7;10;15;13;31;18;19;14;7;17;898
".....  PRATA";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  NOVA PONTE";1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;6
".....  CASCALHO RICO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
".....  UBERLANDIA";8;15;6;6;14;31;26;15;27;31;32;40;34;21;52;22;30;21;14;11;17;10;8;8;6;12;3;5;7;6;7;2;5;4;4;5;5;9;5;7;5;8;6;9;12;11;25;15;14;11;7;16;730
".....  ARAGUARI";-;1;-;-;5;3;2;1;5;5;8;8;3;4;5;4;7;9;6;5;1;3;-;2;1;1;1;2;1;-;2;-;-;-;-;-;-;2;-;1;-;-;1;1;-;2;-;-;3;1;-;1;107
".....  TUPACIGUARA";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;3
".....  MONTE ALEGRE DE MINAS";1;1;1;1;-;-;3;-;2;-;2;-;-;-;3;2;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;2;-;5;3;1;1;-;-;34
".....  ARAPORA";-;2;-;-;-;-;3;-;2;1;-;-;-;1;1;1;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"31076 Manga";-;1;-;1;1;-;1;-;3;-;3;1;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
".....  MANGA";-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  MONTALVANIA";-;1;-;1;1;-;1;-;3;-;3;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"31077 João Pinheiro";-;1;2;-;-;-;-;1;3;2;-;-;-;-;2;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;18
".....  JOAO PINHEIRO";-;1;2;-;-;-;-;1;3;2;-;-;-;-;2;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;18
"31078 Congonhas";1;-;-;3;-;-;1;3;-;2;-;-;2;-;3;6;2;1;5;2;6;-;5;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;2;2;4;1;-;-;1;4;1;-;1;61
".....  OURO BRANCO";-;-;-;1;-;-;1;1;-;-;-;-;-;-;2;3;2;-;4;-;2;-;5;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;-;27
".....  DESTERRO DE ENTRE RIOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;4
".....  CONGONHAS";1;-;-;2;-;-;-;2;-;2;-;-;2;-;1;3;-;1;1;2;4;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;2;1;-;1;30
"31079 Conselheiro Lafaiete";-;2;-;-;1;-;-;-;-;-;-;6;1;-;5;1;-;-;-;-;-;-;1;-;2;2;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;1;3;-;5;-;35
".....  CONSELHEIRO LAFAIETE";-;2;-;-;1;-;-;-;-;-;-;6;1;-;5;1;-;-;-;-;-;-;1;-;2;2;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;1;1;3;-;5;-;35
"31082 São Gotardo";-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;5;-;1;-;-;2;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;1;-;19
".....  TIROS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SAO GOTARDO";-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;5;-;1;-;-;1;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;16
".....  ARAPUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CARMO DO PARANAIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
"31083 Bocaiúva";2;3;5;2;5;2;2;2;-;1;2;9;-;-;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;2;-;1;-;-;2;1;1;2;-;56
".....  BOCAIUVA";2;3;4;2;5;2;2;2;-;1;2;9;-;-;3;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;2;-;1;-;-;2;1;1;2;-;55
".....  ENGENHEIRO NAVARRO";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31084 Montes Claros";26;12;16;39;29;37;48;22;38;51;51;59;71;62;33;45;46;21;37;39;32;23;27;10;9;9;3;7;6;7;1;2;4;1;2;1;2;5;-;2;3;5;16;10;7;9;14;19;13;12;3;6;1052
".....  MONTES CLAROS";26;12;16;39;29;37;48;22;38;51;51;59;71;62;33;45;46;20;37;39;32;23;27;10;9;9;3;7;6;7;1;2;4;1;2;1;2;5;-;2;3;5;16;10;7;9;14;19;13;12;3;6;1051
".....  MIRABELA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31085 Taiobeiras";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  RIO PARDO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31086 Divinópolis";4;1;6;15;26;17;12;4;17;13;25;44;43;37;34;26;26;13;17;13;16;8;3;2;6;3;3;2;2;-;2;1;-;-;3;-;-;2;1;2;2;7;3;8;4;5;3;7;8;10;5;1;512
".....  SAO GONCALO DO PARA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  ARAUJOS";-;-;-;4;4;3;-;-;5;-;3;15;4;12;7;1;7;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68
".....  DIVINOPOLIS";2;1;4;7;16;6;8;3;11;12;21;25;37;25;26;22;19;13;12;12;15;6;3;1;3;3;3;2;2;-;2;-;-;-;3;-;-;1;1;2;2;7;2;4;3;2;2;3;3;3;1;1;362
".....  CLAUDIO";-;-;-;1;2;7;4;1;1;1;-;-;2;-;-;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;1;3;2;1;-;-;36
".....  PERDIGAO";-;-;1;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;2;1;-;2;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
".....  CARMO DO CAJURU";-;-;1;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;6
".....  ITAPECERICA";2;-;-;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;2;6;4;-;22
"31087 Lagoa da Prata/Santo Antônio do Monte";1;-;-;1;-;1;6;-;2;9;10;24;33;33;34;34;44;30;33;25;31;24;8;15;7;10;6;2;1;3;2;-;1;2;-;-;-;1;-;2;-;-;2;-;2;-;-;-;2;1;-;-;442
".....  LAGOA DA PRATA";1;-;-;-;-;1;4;-;1;7;7;19;27;26;31;27;37;25;27;23;29;18;8;14;7;10;1;2;1;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;2;1;-;-;362
".....  SANTO ANTONIO DO MONTE";-;-;-;-;-;-;-;-;-;-;-;1;4;5;1;2;5;2;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25
".....  JAPARAIBA";-;-;-;-;-;-;1;-;1;1;-;1;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;8
".....  PEDRA DO INDAIA";-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  ARCOS";-;-;-;1;-;-;1;-;-;-;3;3;2;-;2;2;2;3;2;2;1;4;-;1;-;-;5;-;-;1;-;-;1;2;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;40
"31088 Oliveira/Santo Antônio do Amparo";-;-;-;2;-;1;-;-;2;-;-;-;2;4;1;2;-;4;10;13;1;3;1;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;-;-;55
".....  CARMO DA MATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  OLIVEIRA";-;-;-;-;-;-;-;-;2;-;-;-;1;3;1;1;-;2;-;5;-;2;1;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;-;-;27
".....  PASSA TEMPO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;10;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
".....  SAO FRANCISCO DE PAULA";-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  CARMOPOLIS DE MINAS";-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"31089 Campo Belo";-;-;-;2;-;1;-;-;-;1;-;-;-;1;5;7;12;10;17;18;9;3;6;2;3;2;1;2;4;-;-;1;-;-;-;-;1;-;-;-;1;-;2;2;-;-;-;2;1;-;-;1;117
".....  CANA VERDE";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2
".....  CANDEIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  CAMPO BELO";-;-;-;2;-;1;-;-;-;-;-;-;-;1;5;7;12;10;17;18;9;3;6;2;3;1;1;2;3;-;-;1;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;2;1;-;-;1;112
"31090 Lima Duarte";-;-;-;-;-;-;1;-;4;-;-;2;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;11
".....  BOCAINA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
".....  LIMA DUARTE";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  RIO PRETO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  LIBERDADE";-;-;-;-;-;-;-;-;3;-;-;2;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"31091 Cássia";1;-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;1;-;-;-;-;2;-;12
".....  CASSIA";1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;7
".....  DELFINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  IBIRACI";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;4
"31092 Passos";1;6;1;-;3;5;4;2;2;1;7;7;6;6;15;17;33;23;33;38;21;32;12;16;10;8;7;1;5;4;2;-;3;3;2;-;1;-;2;1;3;3;2;3;2;-;4;4;2;3;4;1;371
".....  ITAU DE MINAS";1;-;1;-;-;-;1;-;1;-;-;-;1;-;1;3;1;-;-;1;1;1;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;-;2;-;1;23
".....  ALPINOPOLIS";-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;-;-;12
".....  SAO JOSE DA BARRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  NOVA RESENDE";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  PASSOS";-;2;-;-;2;3;-;-;1;1;4;6;4;6;14;12;30;21;33;33;19;31;12;15;10;6;5;-;5;2;2;-;3;2;2;-;1;-;2;1;2;3;-;1;-;-;1;2;1;-;1;-;301
".....  FORTALEZA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  CARMO DO RIO CLARO";-;3;-;-;1;2;1;2;-;-;-;1;1;-;-;1;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;2;-;1;-;3;-;25
".....  SAO JOAO BATISTA DO GLORIA";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"31093 Piumhi";-;-;1;5;9;2;3;2;3;6;-;3;-;9;8;4;2;10;9;16;12;5;3;1;2;1;1;1;-;2;-;1;-;1;-;-;-;1;3;1;-;-;2;3;1;-;-;-;2;-;-;1;136
".....  PIMENTA";-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;4
".....  PIUMHI";-;-;1;2;7;1;2;1;3;5;-;1;-;7;7;3;2;10;8;11;12;4;3;-;2;1;-;1;-;1;-;1;-;-;-;-;-;1;1;1;-;-;1;3;1;-;-;-;-;-;-;1;105
