 Casos notificados (suspeitos/confirmados) de Dengue por local de residência - Minas Gerais
Notificações por Reg Saúde (CIR)/Municíp Res e Semana epidemiológica notific.
Período:2021
"Reg Saúde (CIR)/Municíp Res";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
".....  CANAPOLIS";-;-;1;-;-;1;-;1;-;1;-;-;-;1;-;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
".....  ITUIUTABA";9;6;6;15;6;8;8;9;2;6;-;6;11;6;8;8;2;2;3;5;3;6;4;6;2;4;2;2;2;4;2;3;6;2;1;3;3;1;1;4;1;1;-;-;4;-;5;1;2;-;-;1;-;202
"31074 Patrocínio/Monte Carmelo";8;15;11;22;22;33;28;20;25;14;14;11;12;10;15;6;9;12;11;9;5;4;11;9;9;12;4;1;5;1;2;2;4;4;-;1;2;5;4;6;5;1;6;-;4;5;6;5;5;6;7;4;-;452
".....  GRUPIARA";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;7
".....  MONTE CARMELO";6;9;5;6;13;19;21;15;21;6;7;5;8;4;8;1;3;6;2;8;3;2;9;5;6;9;4;1;3;-;2;1;3;4;-;1;1;4;3;3;-;1;1;-;2;3;4;3;4;3;5;3;-;266
".....  IRAI DE MINAS";-;-;-;3;-;-;1;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;8
".....  COROMANDEL";1;3;-;11;9;5;1;3;-;-;1;2;-;-;1;4;1;1;1;1;-;-;1;-;2;2;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;57
".....  ROMARIA";-;-;-;-;-;1;3;-;1;-;2;-;-;-;4;-;4;4;6;-;2;-;1;3;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33
".....  ESTRELA DO SUL";-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;6
".....  ABADIA DOS DOURADOS";1;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;5
".....  PATROCINIO";-;3;5;1;-;8;1;1;3;7;3;2;3;5;2;1;-;1;2;-;-;2;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;2;2;-;3;-;1;2;1;-;-;2;2;1;-;70
"31075 Uberlândia/Araguari";76;78;77;83;76;56;56;82;56;84;78;63;56;59;59;64;64;67;59;37;44;42;49;59;41;32;38;36;30;37;27;64;49;46;27;36;52;46;37;41;58;43;42;80;63;82;60;66;89;51;39;51;11;2898
".....  PRATA";-;-;-;1;-;1;2;8;2;-;-;2;1;2;4;9;13;9;4;4;3;3;-;3;1;1;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77
".....  NOVA PONTE";1;3;1;4;-;2;-;-;-;-;-;-;-;-;1;-;-;4;2;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
".....  CASCALHO RICO";-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  UBERLANDIA";61;59;72;67;70;46;46;58;44;68;70;49;48;46;44;49;47;46;45;26;32;31;39;53;36;27;32;30;27;31;21;62;42;38;19;34;46;43;27;36;52;40;35;76;59;75;55;56;83;40;28;31;11;2408
".....  ARAGUARI";14;14;3;7;2;2;4;5;1;2;3;3;4;5;3;2;3;3;4;2;2;4;4;1;1;-;3;4;2;5;2;1;7;6;5;2;3;2;5;2;4;3;3;2;1;2;2;8;4;2;3;6;-;187
".....  TUPACIGUARA";-;1;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;2;-;-;-;1;1;-;-;1;1;-;1;-;1;1;1;2;2;-;21
".....  INDIANOPOLIS";-;-;1;1;-;1;3;2;-;-;1;-;1;1;1;-;-;3;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
".....  MONTE ALEGRE DE MINAS";-;-;-;-;-;2;-;3;2;3;1;1;-;-;1;-;-;-;-;-;2;2;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;3;1;1;-;2;-;1;-;1;-;-;4;4;4;-;41
".....  ARAPORA";-;-;-;3;4;2;-;6;7;9;3;7;2;5;5;4;1;2;4;4;5;1;5;1;3;3;2;1;-;-;3;-;-;-;-;-;3;1;1;1;1;-;1;1;2;4;2;1;1;4;2;8;-;125
"31076 Manga";1;1;-;2;1;1;1;2;6;11;14;12;11;6;10;3;10;13;3;2;11;7;2;3;3;4;4;5;2;2;1;7;5;8;6;1;4;1;-;-;-;-;2;1;1;1;1;1;-;3;3;4;-;203
".....  JUVENILIA";-;-;-;2;-;-;-;1;1;-;4;7;8;2;1;2;8;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39
".....  MIRAVANIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
".....  MANGA";-;-;-;-;-;-;-;-;-;9;8;4;1;2;6;1;2;4;-;1;10;5;-;1;2;3;4;4;-;-;1;1;4;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;78
".....  MONTALVANIA";1;1;-;-;1;1;1;1;5;2;2;1;1;1;3;-;-;1;1;1;1;1;1;2;1;1;-;1;2;2;-;6;1;5;6;1;3;1;-;-;-;-;1;1;1;1;1;1;-;2;3;4;-;74
".....  SAO JOAO DAS MISSOES";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"31077 João Pinheiro";-;3;2;-;-;-;-;1;2;1;3;1;-;1;3;4;-;-;-;-;-;-;2;1;-;-;-;1;1;-;-;-;-;-;-;2;-;1;2;1;-;1;-;-;8;-;-;-;-;-;-;-;-;41
".....  JOAO PINHEIRO";-;-;-;-;-;-;-;-;-;1;2;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2;-;1;2;-;-;1;-;-;8;-;-;-;-;-;-;-;-;21
".....  BRASILANDIA DE MINAS";-;3;2;-;-;-;-;1;2;-;1;-;-;1;3;3;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"31078 Congonhas";-;4;1;4;2;-;1;4;2;4;8;3;1;2;2;5;3;-;1;-;2;-;4;1;-;-;-;-;-;1;-;-;1;1;1;-;1;4;2;1;-;1;1;3;-;-;1;1;-;2;1;-;-;76
".....  ENTRE RIOS DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  OURO BRANCO";-;-;-;1;-;-;-;3;1;1;2;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;-;15
".....  DESTERRO DE ENTRE RIOS";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  JECEABA";-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
".....  CONGONHAS";-;3;-;1;1;-;1;1;1;3;4;3;1;2;-;3;2;-;1;-;2;-;4;-;-;-;-;-;-;1;-;-;-;1;1;-;-;3;1;1;-;-;1;1;-;-;1;-;-;1;-;-;-;45
".....  SAO BRAS DO SUACUI";-;1;-;-;1;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;7
"31079 Conselheiro Lafaiete";2;1;6;6;3;4;5;12;3;10;6;5;3;-;1;5;5;-;3;3;2;-;2;1;1;-;2;-;-;2;-;-;3;2;-;2;2;3;2;1;2;1;2;2;6;2;6;5;4;5;7;-;-;150
".....  QUELUZITO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
".....  SANTANA DOS MONTES";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CRISTIANO OTONI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  LAMIM";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CONSELHEIRO LAFAIETE";2;1;6;6;3;3;5;11;3;10;6;5;3;-;1;5;5;-;2;3;2;-;2;1;1;-;2;-;-;2;-;-;3;2;-;2;2;3;2;1;2;1;2;2;6;2;5;5;4;5;7;-;-;146
"31082 São Gotardo";-;1;1;2;2;-;-;1;-;-;1;1;-;1;3;1;1;-;2;1;4;1;2;2;-;1;-;-;-;-;-;1;-;1;-;-;-;2;1;2;1;1;-;1;-;-;-;-;1;3;4;1;-;47
".....  TIROS";-;1;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  RIO PARANAIBA";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;2;2;-;-;-;-;-;-;-;1;-;1;-;-;-;2;1;-;-;1;-;1;-;-;-;-;1;3;-;-;-;22
".....  SAO GOTARDO";-;-;-;2;2;-;-;-;-;-;-;-;-;-;3;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;1;-;16
".....  ARAPUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;3
".....  CARMO DO PARANAIBA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  SANTA ROSA DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31083 Bocaiúva";7;3;7;5;5;2;3;3;6;10;2;4;4;2;1;-;2;3;-;1;-;1;2;2;1;-;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;1;4;2;3;-;-;1;3;1;7;9;1;112
".....  FRANCISCO DUMONT";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;3
".....  GUARACIAMA";2;-;1;-;-;-;1;-;3;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;21
".....  BOCAIUVA";5;1;4;3;3;2;2;3;1;1;-;2;-;2;1;-;2;2;-;1;-;1;2;1;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;1;2;-;3;8;1;62
".....  JOAQUIM FELICIO";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;3
".....  OLHOS-D'AGUA";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;8
".....  ENGENHEIRO NAVARRO";-;2;2;1;2;-;-;-;2;-;1;-;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;15
"31084 Montes Claros";7;11;18;12;15;12;16;26;48;55;63;53;39;23;25;19;17;17;12;15;6;14;11;6;6;8;5;6;7;6;4;19;14;9;6;5;10;8;5;5;5;4;6;6;3;5;16;14;30;16;17;26;-;811
".....  GLAUCILANDIA";-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;-;12
".....  MONTES CLAROS";6;10;17;12;14;12;15;23;38;47;50;46;31;19;24;16;16;14;10;14;6;10;11;6;6;8;4;6;7;5;4;19;12;9;4;5;8;8;5;5;5;4;6;6;3;5;14;14;27;14;16;22;-;718
".....  CLARO DOS POCOES";-;-;-;-;-;-;-;-;2;-;1;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  MIRABELA";1;1;1;-;1;-;1;3;7;8;12;6;5;2;-;3;-;2;2;1;-;4;-;-;-;-;1;-;-;1;-;-;2;-;2;-;1;-;-;-;-;-;-;-;-;-;1;-;3;1;-;2;-;74
"31085 Taiobeiras";-;-;-;1;2;-;-;2;2;1;4;1;1;1;-;-;1;-;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;2;2;1;5;-;34
".....  TAIOBEIRAS";-;-;-;1;2;-;-;2;2;1;4;1;-;1;-;-;1;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;5;-;28
".....  MONTEZUMA";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;3
".....  SAO JOAO DO PARAISO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"31086 Divinópolis";12;16;12;13;10;13;10;9;15;22;15;25;6;14;27;19;15;9;9;9;4;10;8;2;6;5;3;2;1;4;1;1;4;3;4;5;12;7;5;8;8;2;7;5;5;9;4;5;5;8;4;8;-;445
".....  SAO GONCALO DO PARA";1;-;-;1;1;4;-;1;3;-;2;1;1;2;-;4;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;32
".....  SAO SEBASTIAO DO OESTE";-;-;-;2;1;-;-;-;-;1;1;-;-;1;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
".....  ARAUJOS";1;1;1;1;1;-;-;-;-;1;-;-;-;-;-;-;1;2;-;2;-;1;-;-;-;-;-;-;-;1;-;-;1;-;2;2;-;-;-;-;1;-;-;-;1;1;1;1;1;1;1;1;-;27
".....  DIVINOPOLIS";8;9;9;5;7;7;9;8;9;18;10;19;2;11;21;13;13;3;7;5;4;8;6;2;5;5;3;2;1;2;1;-;3;2;1;2;9;7;4;5;3;1;6;2;4;8;2;2;3;6;2;6;-;310
".....  CLAUDIO";2;5;2;2;-;1;1;-;-;-;1;3;1;-;3;1;1;1;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;30
".....  PERDIGAO";-;-;-;-;-;-;-;-;-;2;1;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
".....  CARMO DO CAJURU";-;1;-;2;-;1;-;-;3;-;-;1;2;-;-;1;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;3;1;-;3;-;-;-;2;1;-;-;-;-;28
".....  ITAPECERICA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"31087 Lagoa da Prata/Santo Antônio do Monte";6;16;13;29;40;46;46;47;64;103;70;63;33;38;17;16;36;17;19;17;20;12;19;18;10;6;4;4;1;3;3;2;-;4;2;2;6;-;-;1;-;2;2;1;5;1;-;2;6;1;7;1;-;881
".....  LAGOA DA PRATA";5;11;11;26;36;43;40;45;59;93;62;57;30;32;10;6;11;3;9;6;6;1;3;4;-;1;-;1;-;-;-;-;-;3;-;2;5;-;-;1;-;1;2;1;2;1;-;-;4;-;3;1;-;637
".....  SANTO ANTONIO DO MONTE";1;4;1;3;1;2;4;1;4;7;6;5;3;4;5;4;18;9;6;5;11;6;14;10;9;5;3;3;1;2;3;2;-;1;2;-;1;-;-;-;-;1;-;-;1;-;-;2;2;-;3;-;-;175
".....  JAPARAIBA";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  PEDRA DO INDAIA";-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
".....  ARCOS";-;-;1;-;3;1;2;1;1;2;2;-;-;2;2;6;7;5;4;6;3;4;1;4;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;-;-;64
"31088 Oliveira/Santo Antônio do Amparo";-;2;7;10;3;3;6;2;2;2;3;1;1;3;2;3;1;3;1;1;2;3;-;3;-;3;1;-;-;1;-;1;-;-;-;-;-;1;-;-;4;2;4;-;4;2;4;4;2;1;1;2;-;101
".....  CARMO DA MATA";-;-;5;6;1;1;1;-;-;-;1;-;-;2;-;1;1;-;-;1;1;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;3;-;-;1;1;2;-;-;1;-;-;34
".....  OLIVEIRA";-;1;1;2;1;-;-;1;-;1;1;1;-;-;1;1;-;-;-;-;-;1;-;1;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;-;20
".....  PASSA TEMPO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;6
".....  SAO FRANCISCO DE PAULA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;2
".....  CARMOPOLIS DE MINAS";-;1;1;1;1;1;4;1;2;1;1;-;1;1;-;1;-;2;1;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;3;-;3;1;1;1;-;2;-;36
".....  SANTO ANTONIO DO AMPARO";-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"31089 Campo Belo";2;5;7;-;5;2;7;4;8;4;2;3;7;8;1;5;1;-;-;1;-;1;1;1;-;1;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;3;3;1;-;-;2;1;4;2;1;1;-;98
".....  CANA VERDE";-;-;-;-;-;-;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
".....  CANDEIAS";1;2;1;-;2;1;4;2;3;1;2;1;5;3;-;2;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
".....  CAMPO BELO";1;3;6;-;3;1;1;1;2;3;-;-;1;-;-;3;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;2;1;-;-;2;1;4;2;1;1;-;44
".....  SANTANA DO JACARE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  CRISTAIS";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;4
".....  AGUANIL";-;-;-;-;-;-;-;1;2;-;-;-;1;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;11
"31090 Lima Duarte";-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;1;-;-;1;-;1;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;12
".....  PASSA-VINTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
".....  LIMA DUARTE";-;-;-;-;-;-;-;-;-;1;-;-;1;3;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
".....  RIO PRETO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3
"31091 Cássia";1;1;1;3;-;4;1;1;-;-;3;2;-;-;4;-;1;3;1;1;-;-;4;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;-;-;-;1;-;-;2;-;1;-;-;39
".....  CASSIA";-;-;1;-;-;4;1;1;-;-;2;1;-;-;3;-;1;3;1;-;-;-;3;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;26
".....  CAPETINGA";1;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;7
".....  DELFINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;2
".....  IBIRACI";-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
".....  CLARAVAL";-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"31092 Passos";4;15;10;5;6;1;7;3;3;3;6;10;5;5;3;4;-;-;1;2;6;-;1;-;-;-;1;-;-;2;1;1;3;2;2;2;10;5;3;1;4;7;5;3;7;5;7;5;10;3;5;6;-;200
".....  ITAU DE MINAS";1;-;-;3;1;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;16
".....  ALPINOPOLIS";-;1;-;-;2;-;-;-;-;1;-;1;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;10
".....  SAO JOSE DA BARRA";-;-;2;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
".....  PASSOS";1;13;6;2;2;-;7;3;2;2;6;7;3;3;3;2;-;-;1;2;-;-;-;-;-;-;1;-;-;2;1;1;3;2;2;2;9;5;3;1;4;6;5;3;7;4;7;4;10;2;5;1;-;155
".....  FORTALEZA DE MINAS";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
